Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain
Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	GGB79097	GGB79097_SGB105802	SGB105802
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_chh4_2	SGB4743
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	GGB4964	GGB4964_SGB6927	SGB6927_group
Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_amycolatum	SGB17036
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_pallens	SGB1564
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_schinkii	SGB4825
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus_futsaii	SGB7241
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella_jogaejeotgali	SGB7119
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus_acidipiscis	SGB7059
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_raffinosus	SGB153077
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Robinsoniella	Robinsoniella_SGB143369	SGB143369
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Oscillospiraceae_bacterium	SGB4184
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalispora	Faecalispora_sporosphaeroides	SGB14882
Bacteria	Firmicutes	Clostridia	Lachnospirales	Cellulosilyticaceae	Cellulosilyticum	Cellulosilyticum_lentocellum	SGB6079
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_sp_CU9D	SGB82613
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_paracarnosus	SGB25309
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia_rettgeri	SGB10005
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter_werkmanii	SGB10080
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium_phytofermentans	SGB4512
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9782	GGB9782_SGB15403	SGB15403
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia_rettgeri	SGB111837
Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_putida	SGB22748
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Solobacterium_SGB6834	SGB6834
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	GGB2974	GGB2974_SGB3956	SGB3956
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus_pentosaceus	SGB7169
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_bacterium	SGB76476
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified_SGB5076	SGB5076
Bacteria	Firmicutes	CFGB1380	OFGB1380	FGB1380	GGB42511	GGB42511_SGB59689	SGB59689
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella_SGB59090	SGB59090
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia_albertii	SGB10063
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Schleiferilactobacillus	Schleiferilactobacillus_harbinensis	SGB7136
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus_nuruki	SGB7243
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Flavonifractor	Flavonifractor_sp_An10	SGB15134
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_malodoratus	SGB7932
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia_marmotae	SGB10064
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_Marseille_P2415	SGB29367
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Zhenhengia	Zhenhengia_yiwuensis	SGB6077
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB6231	SGB6231
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella_enterica	SGB206328
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB28945	GGB28945_SGB41651	SGB41651
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium	SGB41402
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Ihuprevotella	Ihuprevotella_massiliensis	SGB1465
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	Alloprevotella_tannerae	SGB1411
Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus_luteus	SGB16676
Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_otitidis	SGB17081
Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Lawsonellaceae	GGB2722	GGB2722_SGB3663	SGB3663
Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus_yeei	SGB10717
Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Ectopseudomonas	Ectopseudomonas_chengduensis	SGB12359_group
Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia	Rothia_amarae	SGB34818
Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp_oral_taxon_215	SGB6067
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_sonorensis	SGB30120
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_concisus	SGB96172_group
Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_pseudoperiodonticum	SGB5989
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus_thermoleovorans	SGB8345
Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_melonis	SGB11681
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus_ayderensis	SGB8357
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_validus	SGB29161
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB79345	GGB79345_SGB106040	SGB106040
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9734	GGB9734_SGB15304	SGB15304
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB25053	GGB25053_SGB106016	SGB106016
Bacteria	Actinomycetota	CFGB9429	OFGB9429	FGB9429	GGB71501	GGB71501_SGB97926	SGB97926
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_chengduensis	SGB10138
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_ludwigii	SGB10127
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus_pabuli	SGB7240
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_sp_DIV1271a	SGB94560
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_massiliamazoniense	SGB29082
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_pseudolongum	SGB17279
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium	SGB4922
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	Caproicibacterium_amylolyticum	SGB14283
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Butyricicoccus	Butyricicoccus_porcorum	SGB14982
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Butyricicoccus	Butyricicoccus_SGB118633	SGB118633
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera_cerevisiae	SGB5846
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	GGB3280	GGB3280_SGB4333	SGB4333
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter_glycyrrhizinilyticus	SGB4599
Bacteria	Firmicutes	CFGB1374	OFGB1374	FGB1374	GGB3352	GGB3352_SGB4436	SGB4436
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_agalactiae	SGB8216
Bacteria	Firmicutes	CFGB45631	OFGB45631	FGB45631	GGB45631	GGB45631_SGB63345	SGB63345
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Hoylesella	Hoylesella_buccalis	SGB1517
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Gemmiger	Gemmiger_formicilis	SGB63307
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42689	GGB42689_SGB59893	SGB59893
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB115673	GGB115673_SGB41496	SGB41496
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB40344	GGB40344_SGB47664	SGB47664
Bacteria	Firmicutes	CFGB84486	OFGB84486	FGB84486	GGB86315	GGB86315_SGB117895	SGB117895
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	GGB25257	GGB25257_SGB37193	SGB37193
Bacteria	Firmicutes	CFGB1380	OFGB1380	FGB1380	GGB3366	GGB3366_SGB48049	SGB48049
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42617	GGB42617_SGB59813	SGB59813
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_bacterium	SGB41251
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Robinsoniella	Robinsoniella_SGB4517	SGB4517
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB28769	GGB28769_SGB41421	SGB41421
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB9716	GGB9716_SGB15269	SGB15269
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Ruminococcaceae_bacterium_AM53_2BH	SGB4191
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacteriaceae_unclassified	Eubacteriaceae_bacterium	SGB41703
Bacteria	Firmicutes	CFGB1217	OFGB1217	FGB1217	GGB51131	GGB51131_SGB71352	SGB71352
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaeropeptidivorans	Anaeropeptidivorans_aminofermentans	SGB37626
Bacteria	Firmicutes	CFGB78699	OFGB78699	FGB78699	GGB9309	GGB9309_SGB14270	SGB14270
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio	Acetivibrio_ethanolgignens	SGB4683
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	GGB9250	GGB9250_SGB14194	SGB14194
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB9695	GGB9695_SGB15210	SGB15210
Bacteria	Firmicutes	CFGB2919	OFGB2919	FGB2919	GGB9241	GGB9241_SGB58519	SGB58519
Bacteria	Firmicutes	CFGB93863	OFGB93863	FGB93863	GGB58233	GGB58233_SGB208497	SGB208497
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_cloacae	SGB10131
Bacteria	Firmicutes	CFGB94585	OFGB94585	FGB94585	GGB3257	GGB3257_SGB4304	SGB4304
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacteriaceae_unclassified	Eubacteriaceae_unclassified_SGB160731	SGB160731
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3441	GGB3441_SGB4591	SGB4591
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Dellaglioa	Dellaglioa_SGB96979	SGB96979
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Eubacteriales_unclassified	Eubacteriales_unclassified_SGB106393	SGB106393
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Agathobaculum	Agathobaculum_SGB72710	SGB72710
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB71575	GGB71575_SGB98320	SGB98320
Bacteria	Candidatus_Saccharibacteria	CFGB4355	OFGB4355	FGB4355	GGB12788	GGB12788_SGB19833	SGB19833
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella_aerogenes	SGB10116
Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Arachnia	Arachnia_rubra	SGB15896
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	GGB12794	GGB12794_SGB19881	SGB19881
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_porci	SGB4756
Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus_intestini	SGB5736
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium_sp_AF34_35BH	SGB5051
Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus_sputorum	SGB9631
Bacteria	Firmicutes	CFGB93863	OFGB93863	FGB93863	GGB58233	GGB58233_SGB79883	SGB79883
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_SGB59881	SGB59881
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia_paralvei	SGB10207
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Gemmiger	Gemmiger_sp_An194	SGB15283
Bacteria	Pseudomonadota	CFGB2404	OFGB2404	FGB2404	GGB6613	GGB6613_SGB9347	SGB9347
Bacteria	Candidatus_Melainabacteria	Candidatus_Melainabacteria_unclassified	Candidatus_Gastranaerophilales	Candidatus_Gastranaerophilales_unclassified	Candidatus_Gastranaerophilales_unclassified	Candidatus_Gastranaerophilales_bacterium	SGB8601
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	GGB87839	GGB87839_SGB123781	SGB123781
Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_helleri	SGB12098
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Caldibacillus	Caldibacillus_thermoamylovorans	SGB7728
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB33586	GGB33586_SGB53517	SGB53517
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB9538	GGB9538_SGB14941	SGB14941
Bacteria	Firmicutes	CFGB40326	OFGB40326	FGB40326	GGB42672	GGB42672_SGB59873	SGB59873
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB9533	GGB9533_SGB14936	SGB14936
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_holzapfelii	SGB80438
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella_clara	SGB1798
Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_glutamicum	SGB17021
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	Dialister_hominis	SGB5803
Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus_evryensis	SGB15506
Bacteria	Firmicutes	CFGB94741	OFGB94741	FGB94741	GGB48159	GGB48159_SGB105302	SGB105302
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella_porci	SGB6796
Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio_fairfieldensis	SGB15470
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9724	GGB9724_SGB15278	SGB15278
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_timonensis	SGB2299
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas_funiformis	SGB6962
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Catenibacterium	Catenibacterium_tridentinum	SGB6783
Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_weihenstephanensis	SGB12100
Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_haemolytica	SGB33220
Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	GGB15691	GGB15691_SGB175212	SGB175212
Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_edaphica	SGB12157
Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	GGB72424	GGB72424_SGB99616	SGB99616
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia_extructa	SGB6820
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Peptidiphaga	Peptidiphaga_SGB15893	SGB15893
Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia	Rothia_aeria	SGB16987
Bacteria	Firmicutes	CFGB67123	OFGB67123	FGB67123	GGB71270	GGB71270_SGB97344	SGB97344
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB51311	GGB51311_SGB118319	SGB118319
Bacteria	Firmicutes	Clostridia	Lachnospirales	Anaerotignaceae	GGB3818	GGB3818_SGB5183	SGB5183
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Pseudoflavonifractor	Pseudoflavonifractor_phocaeensis	SGB15150
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Pseudoflavonifractor	Pseudoflavonifractor_capillosus	SGB15161
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_jensenii	SGB7035
Bacteria	Firmicutes	Clostridia	Eubacteriales	Beduinellaceae	Beduinella	Beduinella_massiliensis	SGB29342
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	GGB50802	GGB50802_SGB106454	SGB106454
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Turicibacteraceae	Turicibacter	Turicibacter_SGB106351	SGB106351
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia_ilealis	SGB24891
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas_micra	SGB6649
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB9537	GGB9537_SGB14940	SGB14940
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Turicibacteraceae	GGB41904	GGB41904_SGB59003	SGB59003
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia_hominis	SGB24890
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB65123	SGB65123
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium_sp_oral_taxon_416	SGB94363
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_massiliensis	SGB25278
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3649	GGB3649_SGB4958	SGB4958
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	GGB35068	GGB35068_SGB47850	SGB47850
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3385	GGB3385_SGB4471	SGB4471
Bacteria	Firmicutes	CFGB94588	OFGB94588	FGB94588	GGB51647	GGB51647_SGB4348	SGB4348
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	Lachnoanaerobaculum_umeaense	SGB4490
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	Mogibacterium	Mogibacterium_SGB156073	SGB156073
Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_simulans	SGB17120
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea_longicatena	SGB4582
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB100518	GGB100518_SGB15239	SGB15239
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Hominenteromicrobium	Hominenteromicrobium_SGB213988	SGB213988
Bacteria	Actinomycetota	CFGB77988	OFGB77988	FGB77988	GGB9357	GGB9357_SGB14332	SGB14332
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	GGB9424	GGB9424_SGB14794	SGB14794
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9707	GGB9707_SGB15229	SGB15229
Bacteria	Firmicutes	CFGB9989	OFGB9989	FGB9989	GGB9712	GGB9712_SGB15244	SGB15244
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Hominiventricola	Hominiventricola_filiformis	SGB4768
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Butyribacter	Butyribacter_intestini	SGB4659
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9590	GGB9590_SGB15012	SGB15012
Bacteria	Firmicutes	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified	GGB2998	GGB2998_SGB3988	SGB3988
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9634	GGB9634_SGB15106	SGB15106
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Oscillospiraceae_bacterium_Marseille_Q3528	SGB4778
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter_butyricigenes	SGB25493
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_communis	SGB2290
Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio_sp_86	SGB85559
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	GGB1364	GGB1364_SGB104922	SGB104922
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Youxingia	Youxingia_wuxianensis	SGB82503
Bacteria	Firmicutes	CFGB73144	OFGB73144	FGB73144	GGB9500	GGB9500_SGB105422	SGB105422
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter_massiliensis	SGB4595
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Raoultibacter	Raoultibacter_massiliensis	SGB33551
Bacteria	Firmicutes	CFGB2898	OFGB2898	FGB2898	GGB9211	GGB9211_SGB14151	SGB14151
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	GGB49284	GGB49284_SGB69169	SGB69169
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio	Acetivibrio_sp_MSJd_27	SGB3580
Bacteria	Firmicutes	CFGB73178	OFGB73178	FGB73178	GGB38029	GGB38029_SGB49188	SGB49188
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB34228	GGB34228_SGB53814	SGB53814
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Angelakisella	Angelakisella_massiliensis	SGB29321
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB49409	GGB49409_SGB69322	SGB69322
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB37988	GGB37988_SGB53516	SGB53516
Bacteria	Firmicutes	CFGB89158	OFGB89158	FGB89158	GGB117624	GGB117624_SGB150756	SGB150756
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_lugdunensis	SGB7850
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_bacterium_oral_taxon_488	SGB19903
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Arabiibacter	Arabiibacter_massiliensis	SGB158662
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	Anaeromassilibacillus	Anaeromassilibacillus_sp_An172	SGB4271
Bacteria	Firmicutes	CFGB2918	OFGB2918	FGB2918	GGB9240	GGB9240_SGB14182	SGB14182
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	GGB9495	GGB9495_SGB14892	SGB14892
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4597	GGB4597_SGB6359	SGB6359
Bacteria	Firmicutes	CFGB2919	OFGB2919	FGB2919	GGB9241	GGB9241_SGB63176	SGB63176
Bacteria	Verrucomicrobiota	Opitutia	Puniceicoccales	Puniceicoccaceae	Puniceicoccaceae_unclassified	Puniceicoccaceae_unclassified_SGB8769	SGB8769
